"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,-7.598862755,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,-5.566774958,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,-4.481445399,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,-2.536101083,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,2.125874126,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,4.630404463,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,5.238757534,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,7.398833225,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,5.943577102,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,5.269705856,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,5.488986784,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,7.121917572,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,7.29920717,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,7.58061793,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,8.109913973,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,6.205730844,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,4.768247203,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,8.169934641,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,9.69279661,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,9.601614373,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,9.02618866,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,7.534373266,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,8.71559633,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,7.311278731,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,7.923274254,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,10.039561952,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,9.110592938,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,11.506530883,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,10.674733942,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,9.191329721,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,8.990993741,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,7.331116295,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,8.22960902,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,7.787745753,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,5.891690009,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,5.202552719,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,2.29558472,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-0.053125553,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,-2.182347236,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-3.793573344,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,-4.269077027,,
